,value,metric,type
388,0.04492084597129307,ade,ml
389,0.1266888683380801,ade,ml
390,0.14111551013578535,ade,ml
391,0.10275273050705515,ade,ml
392,0.03670895121945215,ade,ml
393,0.18768517363897613,ade,ml
394,0.20293522657096985,ade,ml
395,0.08140741221306966,ade,ml
396,0.1459790209240816,ade,ml
397,0.02229336123626704,ade,ml
398,0.04367944158785057,ade,ml
399,0.12493926065144441,ade,ml
400,0.03384578848735111,ade,ml
401,0.03138985451325956,ade,ml
402,0.17820118061276463,ade,ml
403,0.038458201309451705,ade,ml
404,0.30853167033722284,ade,ml
405,0.1557531757036467,ade,ml
406,0.1492133466652511,ade,ml
407,0.09723705870702815,ade,ml
408,0.26395608211151267,ade,ml
409,0.33157112755703994,ade,ml
410,0.22858228211605314,ade,ml
411,0.41786215761405654,ade,ml
412,0.019981844984506936,ade,ml
413,0.11115444186219922,ade,ml
414,0.13273412767616638,ade,ml
415,0.07585908941488298,ade,ml
416,0.08622956567989051,ade,ml
417,0.12529382326915378,ade,ml
418,0.09084153002058837,ade,ml
419,0.09105471907880522,ade,ml
420,0.4507783954572221,ade,ml
421,0.428732157491524,ade,ml
422,0.23294193930277565,ade,ml
423,0.27728188458031167,ade,ml
424,0.2799315463000424,ade,ml
425,0.13534963852449813,ade,ml
426,0.13141328208104663,ade,ml
427,0.016600757507824665,ade,ml
428,0.2785243460731033,ade,ml
429,0.24555370079078143,ade,ml
430,0.06799272329810474,ade,ml
431,0.10174901528503068,ade,ml
432,0.21877522810091551,ade,ml
433,0.21791792396576765,ade,ml
434,0.1679737202203063,ade,ml
435,0.10691162282255394,ade,ml
436,0.03194875043094295,ade,ml
437,0.04782540642772411,ade,ml
438,0.7562162253926902,ade,ml
439,0.06224287446809944,ade,ml
440,0.15908393077854974,ade,ml
441,0.015993376601896148,ade,ml
442,0.16869075978098996,ade,ml
443,0.11314623663009549,ade,ml
444,0.27817684821075817,ade,ml
445,0.043274207181822386,ade,ml
446,0.14578217321532605,ade,ml
447,0.5243536067767309,ade,ml
448,0.3212235984135925,ade,ml
449,0.04626842185751076,ade,ml
450,0.11507683868216047,ade,ml
451,0.04360760341805174,ade,ml
452,0.07622088799961173,ade,ml
453,0.22892925340438997,ade,ml
454,0.07531285389816704,ade,ml
455,0.06079668034204698,ade,ml
456,0.4964974021102617,ade,ml
457,0.08737179292041586,ade,ml
458,0.03586198356017322,ade,ml
459,0.2725468364361499,ade,ml
460,0.06488724602326812,ade,ml
