,value,metric,type
726,1983.0,road_viols,full
727,0.0,road_viols,full
728,0.0,road_viols,full
729,66.0,road_viols,full
730,0.0,road_viols,full
731,0.0,road_viols,full
732,0.0,road_viols,full
733,0.0,road_viols,full
734,0.0,road_viols,full
735,0.0,road_viols,full
736,0.0,road_viols,full
737,17.0,road_viols,full
738,1724.0,road_viols,full
739,0.0,road_viols,full
740,0.0,road_viols,full
741,0.0,road_viols,full
742,0.0,road_viols,full
743,0.0,road_viols,full
744,0.0,road_viols,full
745,0.0,road_viols,full
746,0.0,road_viols,full
747,0.0,road_viols,full
748,0.0,road_viols,full
749,0.0,road_viols,full
750,0.0,road_viols,full
751,0.0,road_viols,full
752,0.0,road_viols,full
753,0.0,road_viols,full
754,0.0,road_viols,full
755,0.0,road_viols,full
756,0.0,road_viols,full
757,0.0,road_viols,full
758,0.0,road_viols,full
759,0.0,road_viols,full
760,0.0,road_viols,full
761,0.0,road_viols,full
762,0.0,road_viols,full
763,0.0,road_viols,full
764,0.0,road_viols,full
765,0.0,road_viols,full
766,0.0,road_viols,full
767,0.0,road_viols,full
768,0.0,road_viols,full
769,0.0,road_viols,full
770,0.0,road_viols,full
771,0.0,road_viols,full
772,0.0,road_viols,full
773,0.0,road_viols,full
774,0.0,road_viols,full
775,0.0,road_viols,full
776,0.0,road_viols,full
777,0.0,road_viols,full
778,0.0,road_viols,full
779,0.0,road_viols,full
780,0.0,road_viols,full
781,0.0,road_viols,full
782,0.0,road_viols,full
783,0.0,road_viols,full
784,0.0,road_viols,full
785,0.0,road_viols,full
786,0.0,road_viols,full
787,0.0,road_viols,full
788,0.0,road_viols,full
789,0.0,road_viols,full
790,0.0,road_viols,full
791,0.0,road_viols,full
792,0.0,road_viols,full
793,0.0,road_viols,full
794,0.0,road_viols,full
795,0.0,road_viols,full
796,0.0,road_viols,full
797,0.0,road_viols,full
798,0.0,road_viols,full
799,0.0,road_viols,full
800,0.0,road_viols,full
801,0.0,road_viols,full
802,0.0,road_viols,full
803,0.0,road_viols,full
804,0.0,road_viols,full
805,0.0,road_viols,full
806,0.0,road_viols,full
807,0.0,road_viols,full
808,0.0,road_viols,full
809,0.0,road_viols,full
810,0.0,road_viols,full
811,0.0,road_viols,full
812,0.0,road_viols,full
813,0.0,road_viols,full
814,0.0,road_viols,full
815,0.0,road_viols,full
816,0.0,road_viols,full
817,0.0,road_viols,full
818,0.0,road_viols,full
819,0.0,road_viols,full
820,0.0,road_viols,full
821,0.0,road_viols,full
822,0.0,road_viols,full
823,0.0,road_viols,full
824,0.0,road_viols,full
825,0.0,road_viols,full
826,0.0,road_viols,full
827,0.0,road_viols,full
828,0.0,road_viols,full
829,0.0,road_viols,full
830,0.0,road_viols,full
831,0.0,road_viols,full
832,0.0,road_viols,full
833,1.0,road_viols,full
834,0.0,road_viols,full
835,0.0,road_viols,full
836,0.0,road_viols,full
837,0.0,road_viols,full
838,4.0,road_viols,full
839,0.0,road_viols,full
840,0.0,road_viols,full
841,0.0,road_viols,full
842,0.0,road_viols,full
843,0.0,road_viols,full
844,0.0,road_viols,full
845,0.0,road_viols,full
846,0.0,road_viols,full
847,0.0,road_viols,full
848,0.0,road_viols,full
849,0.0,road_viols,full
850,0.0,road_viols,full
851,0.0,road_viols,full
852,0.0,road_viols,full
853,0.0,road_viols,full
854,0.0,road_viols,full
855,0.0,road_viols,full
856,0.0,road_viols,full
857,0.0,road_viols,full
858,3.0,road_viols,full
859,0.0,road_viols,full
860,0.0,road_viols,full
861,0.0,road_viols,full
862,0.0,road_viols,full
863,0.0,road_viols,full
864,0.0,road_viols,full
865,0.0,road_viols,full
866,0.0,road_viols,full
867,0.0,road_viols,full
868,0.0,road_viols,full
869,0.0,road_viols,full
870,0.0,road_viols,full
871,0.0,road_viols,full
872,0.0,road_viols,full
873,0.0,road_viols,full
874,0.0,road_viols,full
875,0.0,road_viols,full
876,0.0,road_viols,full
877,0.0,road_viols,full
878,3.0,road_viols,full
879,0.0,road_viols,full
880,0.0,road_viols,full
881,0.0,road_viols,full
882,0.0,road_viols,full
883,0.0,road_viols,full
884,0.0,road_viols,full
885,0.0,road_viols,full
886,0.0,road_viols,full
887,0.0,road_viols,full
888,0.0,road_viols,full
889,0.0,road_viols,full
890,0.0,road_viols,full
891,0.0,road_viols,full
892,0.0,road_viols,full
