,value,metric,type
269,0.4287235232281094,kde,full
270,-3.0927482626424236,kde,full
271,2.0767359578599454,kde,full
272,0.0774415364767318,kde,full
273,0.5991909834810876,kde,full
274,-3.4256014345908774,kde,full
275,-2.1628635604791304,kde,full
276,-2.3769799451854627,kde,full
277,-3.464602278607778,kde,full
278,-3.52989812146294,kde,full
279,-1.17568987078811,kde,full
280,0.034491655895107165,kde,full
281,-1.1376719282912702,kde,full
282,-1.0481008398818688,kde,full
283,-3.220394180504333,kde,full
284,2.0704485240902963,kde,full
285,1.025577621169016,kde,full
286,-2.7022462164405026,kde,full
287,-1.0212493625169898,kde,full
288,-2.2582260958747957,kde,full
289,-3.508498237075581,kde,full
290,-3.111914330128032,kde,full
291,-0.8440486499245058,kde,full
292,1.479556927393564,kde,full
293,0.8083470532716551,kde,full
294,-3.1170693554136535,kde,full
295,-3.526579730501969,kde,full
296,-3.6911145267406766,kde,full
297,-2.070338162832686,kde,full
298,-3.705657381524654,kde,full
299,-3.0148005468191013,kde,full
300,-2.297193802816648,kde,full
301,-3.6305438698797072,kde,full
302,-3.0482644020768266,kde,full
303,0.7682740387581666,kde,full
304,-2.02397404854896,kde,full
305,8.688513442113262,kde,full
306,-2.505527140633393,kde,full
307,-2.651424020338354,kde,full
308,-3.188380212137443,kde,full
309,-3.09752268751463,kde,full
310,-2.0227390156991323,kde,full
311,-3.7309405497945365,kde,full
312,-3.066447832048126,kde,full
313,-2.9038746587303397,kde,full
314,-4.934151313878541,kde,full
315,-5.173251994304082,kde,full
316,-0.7857688619015313,kde,full
317,-5.534568247963712,kde,full
318,-5.60596337069272,kde,full
319,-5.588844971447794,kde,full
320,-5.517408287093954,kde,full
321,-2.2794162143825565,kde,full
322,-0.45343074305317366,kde,full
323,-3.204159043846241,kde,full
324,-2.881113935144655,kde,full
325,-3.6814259313452773,kde,full
326,0.06721273450084986,kde,full
327,-4.178871278663767,kde,full
328,-4.82030365809964,kde,full
329,-3.121189941840803,kde,full
330,-3.743875358542466,kde,full
331,-1.5066729532770773,kde,full
332,-3.1438150706082975,kde,full
333,-3.7293298611840857,kde,full
334,-3.203825458327662,kde,full
335,-2.2810339890735136,kde,full
336,-2.7528781927374326,kde,full
337,-3.108487896543501,kde,full
338,1.3358519061748222,kde,full
339,-5.221300560110253,kde,full
340,-0.6995763439341077,kde,full
341,-3.587660399350105,kde,full
342,-3.4032656601334867,kde,full
343,-1.7841157982297164,kde,full
344,-3.6546487456580437,kde,full
345,-1.8710447824259528,kde,full
346,-3.15517966843946,kde,full
347,-3.0715697667061006,kde,full
348,-2.7062686743830753,kde,full
349,1.0409033249673785,kde,full
350,0.04763957043001388,kde,full
351,-3.301407472172551,kde,full
352,5.779563927971886,kde,full
353,-2.427255687163037,kde,full
354,-3.5220725120689496,kde,full
355,-2.170871497198784,kde,full
356,-3.4593567341124185,kde,full
357,2.3298622936606854,kde,full
358,-3.65778036839906,kde,full
359,6.016779682234345,kde,full
360,-2.8426598755708437,kde,full
361,-1.472237556893384,kde,full
362,-3.207060897481802,kde,full
363,0.683323459003577,kde,full
364,-3.0202467196201987,kde,full
365,-3.3661045456866105,kde,full
366,12.24461503433991,kde,full
367,-2.6047929778388608,kde,full
368,-3.568155228217857,kde,full
369,-2.8775479175627083,kde,full
370,-3.105802314250662,kde,full
371,-2.8809037135834052,kde,full
372,-3.6124423996794404,kde,full
373,0.1049833508867486,kde,full
374,-0.8462147533076685,kde,full
375,2.0432554689969957,kde,full
376,-3.1806088074816197,kde,full
377,-0.016666406695438243,kde,full
378,-0.21037397353266774,kde,full
379,-1.636369066168948,kde,full
380,0.46228072601831405,kde,full
381,1.0268503072466963,kde,full
382,-3.5846204736813982,kde,full
383,0.1293487515075864,kde,full
384,-0.9263845104486211,kde,full
385,-3.0636992978055786,kde,full
386,-3.535075310483461,kde,full
387,1.9898197901399808,kde,full
388,-3.032755278700149,kde,full
389,-1.5666971390096176,kde,full
390,-1.5894010870783601,kde,full
391,-2.353432149811311,kde,full
392,-3.1759106885863817,kde,full
393,0.1402137303400685,kde,full
394,0.05966765976931754,kde,full
395,-2.8627346087113796,kde,full
396,-1.4535409747083916,kde,full
397,-3.6568747025319572,kde,full
398,-3.2962938635778345,kde,full
399,-0.7822809910840851,kde,full
400,-4.39764439092045,kde,full
401,-3.5784889219152225,kde,full
402,0.31850171790453485,kde,full
403,-3.1262598830596238,kde,full
404,2.2492199983652177,kde,full
405,-1.4609084259474399,kde,full
406,-1.623679075935552,kde,full
407,-2.335054588489405,kde,full
408,1.7377984483550863,kde,full
409,2.995014224374752,kde,full
410,3.9894680683770227,kde,full
411,14.22620114532692,kde,full
412,-3.608447369256395,kde,full
413,-2.0144265813650817,kde,full
414,-0.8773173294612406,kde,full
415,-0.9934716011493288,kde,full
416,-2.7531280279252908,kde,full
417,-1.9607670301281206,kde,full
418,-2.584022749663866,kde,full
419,-2.4240271450411455,kde,full
420,6.755795569249125,kde,full
421,11.52113860286809,kde,full
422,-0.05154225633320211,kde,full
423,2.196089397825713,kde,full
424,-0.012806977937529607,kde,full
425,-1.266467503875035,kde,full
426,-1.6249393926614377,kde,full
427,-3.6216751372731464,kde,full
428,1.3929021891955817,kde,full
429,1.5062438869811428,kde,full
430,-2.2826362856117433,kde,full
431,-1.9208361395674753,kde,full
432,-0.5189941745833982,kde,full
433,-0.15955567381316238,kde,full
434,-1.1642219396155993,kde,full
435,-2.1359187120137793,kde,full
436,-3.074530731754844,kde,full
437,-3.1537447961474436,kde,full
438,17.12923779324269,kde,full
439,-2.6618018305006594,kde,full
440,-1.792820666119071,kde,full
441,-3.638169627427094,kde,full
442,-0.6726662242503618,kde,full
443,-1.814196905456937,kde,full
444,0.36056670845987243,kde,full
445,-3.2971453342537487,kde,full
446,-2.160841556940159,kde,full
447,6.298438687248346,kde,full
448,1.6342517184017886,kde,full
449,-3.000421046046261,kde,full
450,-1.548790924325674,kde,full
451,-2.401410953162381,kde,full
452,-2.3508723391419566,kde,full
453,-1.1560278264165278,kde,full
454,-3.5093780866375894,kde,full
455,-2.845854062446027,kde,full
456,2.4162540662890724,kde,full
457,-2.5639415395871685,kde,full
458,-3.4507630199008386,kde,full
459,0.5729651590984393,kde,full
460,-2.703103331749162,kde,full
461,-1.6154776867255198,kde,full
462,-2.243233032083416,kde,full
463,-3.1372330444567593,kde,full
464,-3.1372681396666016,kde,full
465,-1.351751093347234,kde,full
466,-3.2293591510620177,kde,full
467,-2.152147375135918,kde,full
468,1.5241051612133907,kde,full
469,-2.5249156552329373,kde,full
470,-2.6991641522284042,kde,full
471,1.8936768440651268,kde,full
472,-1.930037777109877,kde,full
473,-3.4007291574268113,kde,full
474,-2.4317992596621942,kde,full
